REPORT_DAT,PSA
13/4/14 14:46,104
13/4/14 14:00,101
12/4/14 20:40,108
12/4/14 20:00,101
12/4/14 19:27,101
12/4/14 9:38,107
11/4/14 20:32,102
11/4/14 18:20,103
11/4/14 16:41,104
11/4/14 12:49,102
11/4/14 12:18,105
11/4/14 9:32,105
11/4/14 1:00,102
10/4/14 23:49,103
10/4/14 19:00,102
10/4/14 18:13,107
10/4/14 17:21,107
10/4/14 16:00,108
10/4/14 14:34,102
10/4/14 10:58,102
10/4/14 0:40,105
10/4/14 0:31,102
9/4/14 23:00,107
9/4/14 19:20,101
9/4/14 18:56,107
9/4/14 17:45,108
9/4/14 16:52,103
9/4/14 16:05,102
9/4/14 15:27,101
9/4/14 15:24,106
9/4/14 14:20,103
9/4/14 11:29,103
9/4/14 10:00,103
9/4/14 10:00,101
8/4/14 22:20,105
8/4/14 21:46,105
8/4/14 19:44,108
8/4/14 18:05,107
8/4/14 18:02,108
8/4/14 16:00,101
8/4/14 12:43,104
8/4/14 11:12,101
8/4/14 9:00,107
8/4/14 6:46,102
7/4/14 22:10,102
7/4/14 21:58,106
7/4/14 18:00,101
7/4/14 17:27,108
7/4/14 16:55,107
7/4/14 14:59,101
7/4/14 12:15,106
7/4/14 11:35,101
7/4/14 9:12,102
6/4/14 16:01,108
6/4/14 15:53,108
6/4/14 14:30,104
6/4/14 13:21,107
6/4/14 5:25,101
6/4/14 1:00,102
5/4/14 20:28,102
5/4/14 20:01,108
5/4/14 19:21,103
5/4/14 12:43,101
4/4/14 22:41,101
4/4/14 21:56,103
4/4/14 21:28,108
4/4/14 19:28,103
4/4/14 17:05,106
4/4/14 14:43,102
4/4/14 14:30,106
4/4/14 13:38,106
4/4/14 13:21,105
4/4/14 12:53,106
4/4/14 11:00,101
3/4/14 19:30,106
3/4/14 18:30,106
3/4/14 18:27,101
3/4/14 18:00,101
3/4/14 17:30,101
3/4/14 16:23,104
3/4/14 14:20,101
3/4/14 12:43,102
3/4/14 12:37,105
3/4/14 11:50,108
2/4/14 22:00,108
2/4/14 20:15,104
2/4/14 18:35,103
2/4/14 16:45,103
2/4/14 1:50,107
1/4/14 21:28,104
1/4/14 16:09,106
1/4/14 16:05,102
1/4/14 10:17,101
31/3/14 23:13,103
31/3/14 22:24,102
31/3/14 17:45,102
31/3/14 17:06,101
31/3/14 16:25,105
31/3/14 15:54,102
31/3/14 13:52,102
31/3/14 13:51,103
31/3/14 11:19,108
30/3/14 13:25,104
29/3/14 16:15,102
29/3/14 13:00,101
29/3/14 12:47,103
28/3/14 23:30,102
28/3/14 19:43,104
28/3/14 14:58,103
28/3/14 10:45,104
27/3/14 21:03,103
27/3/14 21:00,103
27/3/14 20:32,105
27/3/14 20:19,105
27/3/14 16:40,105
27/3/14 16:38,102
27/3/14 14:10,102
27/3/14 14:08,101
27/3/14 2:27,101
26/3/14 22:14,108
26/3/14 20:50,108
26/3/14 14:20,101
26/3/14 12:50,102
26/3/14 9:45,106
26/3/14 9:20,108
26/3/14 7:33,104
25/3/14 20:29,103
25/3/14 19:30,101
25/3/14 14:02,105
24/3/14 21:20,105
24/3/14 17:50,108
24/3/14 15:58,103
24/3/14 14:30,108
24/3/14 14:05,103
24/3/14 12:14,102
24/3/14 9:18,103
24/3/14 8:03,104
23/3/14 21:11,101
23/3/14 17:40,105
23/3/14 17:30,102
23/3/14 16:28,107
23/3/14 15:50,101
22/3/14 22:45,102
22/3/14 19:33,103
22/3/14 19:05,104
22/3/14 13:22,102
22/3/14 12:52,101
22/3/14 11:29,108
21/3/14 18:45,107
21/3/14 13:32,102
21/3/14 12:28,103
21/3/14 9:50,105
21/3/14 9:00,103
20/3/14 14:45,107
20/3/14 13:28,106
20/3/14 13:13,101
20/3/14 12:04,106
20/3/14 11:00,101
20/3/14 9:44,101
20/3/14 9:21,105
19/3/14 21:12,104
19/3/14 19:14,104
19/3/14 17:10,101
19/3/14 17:00,102
19/3/14 15:00,104
19/3/14 14:20,103
19/3/14 13:35,105
19/3/14 13:16,101
19/3/14 13:14,104
18/3/14 23:02,106
18/3/14 21:20,105
18/3/14 21:00,108
18/3/14 16:30,104
18/3/14 16:00,106
18/3/14 15:53,104
18/3/14 14:45,102
18/3/14 13:56,102
18/3/14 13:40,103
18/3/14 13:34,102
18/3/14 12:13,105
18/3/14 11:50,101
18/3/14 11:37,107
18/3/14 8:30,101
17/3/14 21:43,103
17/3/14 17:25,103
17/3/14 10:44,107
16/3/14 18:26,107
16/3/14 13:10,102
16/3/14 11:42,104
15/3/14 19:15,105
15/3/14 18:39,107
15/3/14 16:25,102
15/3/14 14:50,102
15/3/14 9:00,108
14/3/14 23:47,108
14/3/14 18:51,105
14/3/14 13:06,103
13/3/14 20:20,102
13/3/14 20:13,101
13/3/14 19:06,102
13/3/14 18:37,106
13/3/14 13:13,104
13/3/14 11:30,102
12/3/14 23:05,103
12/3/14 19:00,102
12/3/14 16:49,101
12/3/14 10:00,104
12/3/14 4:00,104
12/3/14 2:00,102
11/3/14 17:55,102
11/3/14 16:20,104
11/3/14 16:12,103
11/3/14 15:25,103
11/3/14 14:00,107
10/3/14 21:32,102
10/3/14 21:23,102
10/3/14 19:40,104
10/3/14 19:30,108
10/3/14 17:30,107
10/3/14 13:56,105
10/3/14 8:37,108
9/3/14 22:16,103
9/3/14 20:05,105
9/3/14 14:00,101
9/3/14 9:30,104
8/3/14 20:00,106
8/3/14 19:56,102
8/3/14 18:34,107
8/3/14 16:52,101
8/3/14 13:34,106
8/3/14 13:03,103
8/3/14 13:00,103
8/3/14 11:13,102
8/3/14 11:02,104
8/3/14 11:00,105
8/3/14 8:52,102
8/3/14 5:19,108
8/3/14 4:10,107
7/3/14 19:00,102
7/3/14 18:12,106
7/3/14 17:20,102
7/3/14 16:30,101
7/3/14 14:58,108
7/3/14 14:20,101
7/3/14 10:00,106
6/3/14 20:55,104
6/3/14 19:20,102
6/3/14 18:50,101
6/3/14 17:00,107
6/3/14 16:45,106
6/3/14 15:59,106
6/3/14 11:21,105
6/3/14 10:34,102
6/3/14 10:33,101
6/3/14 9:00,106
5/3/14 22:30,102
5/3/14 21:29,104
5/3/14 19:36,101
5/3/14 19:20,102
5/3/14 19:00,104
5/3/14 17:19,101
5/3/14 16:52,102
5/3/14 15:25,104
5/3/14 11:57,103
5/3/14 10:21,104
5/3/14 0:57,102
4/3/14 18:00,107
4/3/14 17:35,101
4/3/14 16:38,101
4/3/14 13:53,101
3/3/14 23:30,102
3/3/14 16:50,105
3/3/14 13:50,103
3/3/14 9:47,101
1/3/14 23:50,105
1/3/14 22:08,102
1/3/14 20:38,101
1/3/14 18:15,104
1/3/14 17:00,107
1/3/14 12:15,107
1/3/14 12:10,102
1/3/14 11:10,108
1/3/14 8:54,101
28/2/14 23:00,106
28/2/14 21:35,104
28/2/14 19:40,101
28/2/14 18:52,101
28/2/14 17:30,105
28/2/14 17:22,107
28/2/14 15:51,101
28/2/14 15:43,108
28/2/14 15:00,106
28/2/14 14:30,101
28/2/14 14:25,101
28/2/14 14:21,106
28/2/14 12:48,104
28/2/14 8:54,108
27/2/14 22:15,106
27/2/14 21:50,102
27/2/14 19:07,101
27/2/14 17:45,107
27/2/14 17:20,105
27/2/14 17:02,101
27/2/14 10:15,106
27/2/14 0:59,102
26/2/14 20:53,104
26/2/14 20:00,107
26/2/14 19:38,106
26/2/14 19:30,101
26/2/14 18:04,101
26/2/14 16:00,102
26/2/14 14:00,106
26/2/14 12:57,102
25/2/14 23:22,107
25/2/14 23:00,105
25/2/14 19:05,101
25/2/14 18:34,102
25/2/14 17:15,107
25/2/14 16:57,108
25/2/14 14:52,105
25/2/14 14:10,107
25/2/14 13:11,108
25/2/14 12:20,105
24/2/14 18:44,108
24/2/14 18:35,102
24/2/14 18:20,101
24/2/14 15:30,101
24/2/14 15:20,102
24/2/14 15:20,104
24/2/14 9:06,106
24/2/14 1:25,102
24/2/14 1:00,102
23/2/14 20:05,108
23/2/14 19:10,102
23/2/14 17:53,102
23/2/14 17:00,107
23/2/14 16:03,102
23/2/14 13:30,101
23/2/14 10:18,101
23/2/14 5:00,107
22/2/14 23:00,102
22/2/14 18:46,105
22/2/14 15:50,101
22/2/14 15:40,101
22/2/14 8:49,102
22/2/14 8:33,108
21/2/14 22:37,102
21/2/14 21:30,101
21/2/14 20:56,102
21/2/14 18:52,102
21/2/14 17:33,103
21/2/14 14:00,103
21/2/14 8:17,105
20/2/14 23:10,102
20/2/14 22:00,104
20/2/14 18:48,106
20/2/14 16:12,101
20/2/14 14:30,101
20/2/14 9:19,106
19/2/14 19:27,105
19/2/14 19:00,105
19/2/14 18:51,105
19/2/14 17:10,105
19/2/14 16:10,106
19/2/14 12:45,102
19/2/14 11:55,101
19/2/14 10:00,104
19/2/14 1:52,105
18/2/14 20:55,102
18/2/14 19:30,108
18/2/14 18:02,102
18/2/14 13:08,104
18/2/14 11:56,106
18/2/14 11:10,106
17/2/14 17:00,101
17/2/14 15:43,101
17/2/14 15:30,107
17/2/14 8:31,106
16/2/14 19:40,103
16/2/14 15:08,102
16/2/14 14:05,106
16/2/14 12:08,107
16/2/14 4:00,102
15/2/14 18:58,103
15/2/14 15:36,102
15/2/14 15:01,101
15/2/14 14:48,103
15/2/14 14:08,104
14/2/14 16:50,104
14/2/14 16:21,104
13/2/14 21:55,102
13/2/14 15:53,106
13/2/14 15:00,101
12/2/14 23:05,105
12/2/14 22:15,102
12/2/14 20:47,102
12/2/14 17:40,107
12/2/14 17:15,104
12/2/14 16:45,106
12/2/14 16:18,101
12/2/14 15:07,105
12/2/14 11:18,101
12/2/14 10:06,107
11/2/14 22:32,102
11/2/14 20:37,107
11/2/14 19:04,107
11/2/14 14:50,101
11/2/14 14:42,105
11/2/14 14:14,108
11/2/14 12:15,106
11/2/14 11:53,101
10/2/14 22:00,102
10/2/14 20:55,101
10/2/14 17:27,101
10/2/14 9:51,104
10/2/14 6:14,101
9/2/14 23:28,102
9/2/14 20:32,104
9/2/14 18:40,104
9/2/14 13:22,101
9/2/14 10:42,107
9/2/14 6:55,102
8/2/14 13:15,106
8/2/14 13:00,105
7/2/14 21:57,102
7/2/14 16:00,101
7/2/14 15:31,101
7/2/14 14:31,108
6/2/14 23:06,104
6/2/14 18:12,101
6/2/14 16:33,101
6/2/14 12:55,101
6/2/14 12:27,101
6/2/14 12:00,101
6/2/14 10:00,102
6/2/14 9:37,101
6/2/14 0:45,102
5/2/14 14:28,107
5/2/14 10:45,101
5/2/14 0:14,104
4/2/14 13:08,103
4/2/14 12:33,103
4/2/14 12:13,101
4/2/14 10:48,103
4/2/14 10:23,102
3/2/14 23:14,105
3/2/14 20:36,107
3/2/14 15:55,101
3/2/14 12:24,108
3/2/14 12:11,107
3/2/14 10:52,101
2/2/14 21:29,102
2/2/14 19:50,102
2/2/14 19:29,102
2/2/14 17:43,106
2/2/14 17:34,104
2/2/14 16:52,103
2/2/14 15:23,103
2/2/14 7:57,105
1/2/14 19:05,102
1/2/14 19:05,101
1/2/14 17:00,103
1/2/14 16:15,108
1/2/14 15:35,101
1/2/14 12:00,103
1/2/14 1:43,102
1/2/14 0:45,103
31/1/14 15:57,106
31/1/14 15:19,103
31/1/14 14:44,104
31/1/14 11:04,102
31/1/14 7:43,108
30/1/14 23:28,103
30/1/14 21:00,107
30/1/14 20:57,108
30/1/14 20:40,103
30/1/14 20:07,107
30/1/14 19:34,107
30/1/14 17:47,104
30/1/14 17:33,107
30/1/14 17:00,101
30/1/14 16:25,104
30/1/14 12:25,103
30/1/14 11:51,107
30/1/14 11:43,107
30/1/14 11:10,106
30/1/14 9:21,105
30/1/14 9:02,103
29/1/14 22:37,106
29/1/14 22:32,107
29/1/14 21:12,107
29/1/14 21:00,103
29/1/14 16:30,103
29/1/14 16:02,101
29/1/14 14:05,102
29/1/14 11:00,107
29/1/14 10:45,103
29/1/14 7:30,103
29/1/14 4:16,103
28/1/14 23:05,108
28/1/14 20:49,107
28/1/14 19:52,105
28/1/14 19:45,107
28/1/14 19:45,107
28/1/14 19:00,108
28/1/14 17:45,101
28/1/14 17:04,104
28/1/14 15:00,104
28/1/14 9:00,108
27/1/14 21:26,105
27/1/14 20:00,102
27/1/14 17:40,107
27/1/14 16:18,104
27/1/14 15:00,103
27/1/14 13:43,103
27/1/14 0:45,105
26/1/14 19:03,104
26/1/14 18:20,101
26/1/14 16:08,108
26/1/14 14:38,103
26/1/14 12:15,106
25/1/14 21:30,104
25/1/14 20:42,107
25/1/14 20:23,103
25/1/14 19:10,108
25/1/14 17:13,101
25/1/14 16:23,104
25/1/14 15:10,107
25/1/14 13:58,107
25/1/14 13:43,108
25/1/14 11:30,104
24/1/14 17:15,101
24/1/14 13:01,104
24/1/14 12:00,107
24/1/14 11:17,103
24/1/14 11:16,105
23/1/14 19:32,101
23/1/14 19:05,102
23/1/14 18:22,106
23/1/14 17:21,103
23/1/14 16:50,105
23/1/14 13:39,104
23/1/14 13:20,101
23/1/14 10:17,102
23/1/14 9:00,102
23/1/14 8:51,102
22/1/14 18:25,102
22/1/14 18:20,108
22/1/14 12:53,103
22/1/14 12:00,107
22/1/14 11:00,101
21/1/14 20:19,106
21/1/14 11:08,107
21/1/14 9:48,104
21/1/14 8:30,103
20/1/14 16:39,108
20/1/14 15:07,102
20/1/14 14:27,106
20/1/14 14:00,107
20/1/14 13:31,101
20/1/14 13:00,107
19/1/14 22:00,103
19/1/14 19:58,101
18/1/14 19:32,108
18/1/14 16:11,107
18/1/14 15:40,104
17/1/14 22:46,102
17/1/14 20:00,104
17/1/14 19:30,101
17/1/14 15:50,101
17/1/14 14:00,106
17/1/14 12:06,106
17/1/14 10:45,102
17/1/14 10:00,101
17/1/14 9:00,103
17/1/14 0:00,104
16/1/14 23:58,102
16/1/14 23:41,104
16/1/14 15:49,106
16/1/14 15:37,101
16/1/14 14:52,102
16/1/14 14:20,104
16/1/14 10:01,108
15/1/14 22:16,106
15/1/14 20:00,103
15/1/14 19:35,101
15/1/14 19:19,108
15/1/14 18:45,101
15/1/14 17:00,104
15/1/14 15:24,103
15/1/14 15:00,104
15/1/14 13:08,108
15/1/14 12:36,102
15/1/14 12:28,106
15/1/14 12:10,105
15/1/14 11:12,106
15/1/14 11:04,101
14/1/14 20:30,107
14/1/14 19:27,107
14/1/14 16:37,108
14/1/14 16:15,101
14/1/14 13:18,105
14/1/14 12:47,108
14/1/14 12:03,106
14/1/14 11:45,103
14/1/14 10:01,105
14/1/14 9:38,107
14/1/14 8:51,101
13/1/14 21:11,106
13/1/14 20:00,106
13/1/14 19:25,101
13/1/14 15:32,106
13/1/14 14:00,106
13/1/14 12:31,106
12/1/14 20:11,107
12/1/14 14:11,103
12/1/14 13:41,101
12/1/14 3:00,102
12/1/14 1:36,102
11/1/14 18:40,101
11/1/14 14:15,101
11/1/14 11:56,106
11/1/14 11:12,107
10/1/14 21:41,106
10/1/14 19:14,104
10/1/14 16:01,104
10/1/14 13:10,106
10/1/14 12:58,102
10/1/14 10:32,108
10/1/14 4:30,104
9/1/14 19:15,106
9/1/14 17:50,101
9/1/14 16:00,101
9/1/14 15:00,105
9/1/14 12:45,104
9/1/14 11:37,103
9/1/14 11:20,107
9/1/14 10:22,107
8/1/14 22:29,102
8/1/14 20:16,107
8/1/14 17:30,102
8/1/14 17:11,104
8/1/14 7:02,102
8/1/14 0:26,104
7/1/14 22:52,101
7/1/14 15:35,107
7/1/14 13:41,107
7/1/14 12:57,101
7/1/14 10:07,106
7/1/14 9:51,105
7/1/14 1:01,102
7/1/14 0:35,102
6/1/14 23:11,101
6/1/14 17:25,101
6/1/14 17:25,104
6/1/14 14:10,103
5/1/14 17:28,108
5/1/14 17:17,107
5/1/14 1:00,102
4/1/14 17:00,107
4/1/14 16:00,101
4/1/14 14:39,103
4/1/14 13:30,104
4/1/14 13:00,108
4/1/14 12:28,104
4/1/14 11:37,102
4/1/14 9:15,103
3/1/14 21:00,106
3/1/14 16:45,102
3/1/14 15:10,106
3/1/14 12:30,101
3/1/14 12:00,105
3/1/14 6:47,107
3/1/14 6:47,107
2/1/14 17:47,107
2/1/14 17:19,102
2/1/14 15:00,108
2/1/14 13:59,103
2/1/14 13:34,102
2/1/14 11:00,102
2/1/14 9:42,101
2/1/14 9:08,103
2/1/14 3:01,105
1/1/14 23:00,102
1/1/14 19:00,108
1/1/14 14:30,104
1/1/14 8:55,106
31/12/13 17:00,104
31/12/13 16:31,101
31/12/13 15:32,104
31/12/13 15:21,106
31/12/13 15:15,104
31/12/13 12:57,108
31/12/13 10:50,105
31/12/13 10:24,101
31/12/13 10:01,102
31/12/13 8:24,104
30/12/13 20:55,107
30/12/13 18:17,103
30/12/13 16:54,108
30/12/13 16:47,107
30/12/13 16:10,107
30/12/13 14:16,108
30/12/13 14:04,106
30/12/13 13:00,102
30/12/13 12:36,101
30/12/13 10:20,108
29/12/13 19:36,101
29/12/13 19:20,107
29/12/13 18:26,102
29/12/13 17:45,106
29/12/13 16:25,104
29/12/13 12:39,107
29/12/13 3:00,103
28/12/13 14:34,103
28/12/13 13:19,101
28/12/13 11:37,108
28/12/13 0:50,102
27/12/13 20:00,102
27/12/13 17:12,101
27/12/13 16:16,102
27/12/13 11:47,107
27/12/13 11:05,101
26/12/13 22:59,107
26/12/13 21:07,101
26/12/13 20:10,106
26/12/13 18:30,107
26/12/13 16:13,104
26/12/13 15:17,102
26/12/13 14:00,101
26/12/13 8:54,108
25/12/13 17:25,104
24/12/13 18:50,108
24/12/13 15:41,106
24/12/13 13:21,107
24/12/13 12:05,104
24/12/13 10:11,107
23/12/13 20:13,108
23/12/13 20:10,102
23/12/13 19:34,108
23/12/13 17:30,102
23/12/13 16:26,101
23/12/13 16:03,101
23/12/13 15:00,102
23/12/13 5:40,102
22/12/13 15:42,103
22/12/13 14:00,108
22/12/13 12:32,104
22/12/13 12:19,104
22/12/13 3:16,106
21/12/13 23:32,102
21/12/13 22:33,102
21/12/13 22:09,107
21/12/13 18:00,106
21/12/13 11:15,108
21/12/13 6:58,102
20/12/13 21:58,101
20/12/13 21:30,101
20/12/13 20:55,101
20/12/13 20:20,101
20/12/13 19:20,102
20/12/13 19:20,104
20/12/13 18:40,108
20/12/13 17:54,104
20/12/13 17:28,108
20/12/13 17:21,108
20/12/13 16:39,106
20/12/13 16:04,104
20/12/13 14:00,102
20/12/13 12:22,102
20/12/13 11:46,106
20/12/13 10:00,102
19/12/13 23:05,108
19/12/13 21:27,104
19/12/13 19:10,106
19/12/13 19:00,101
19/12/13 15:26,101
19/12/13 12:00,105
19/12/13 12:00,108
19/12/13 11:25,106
19/12/13 1:38,103
19/12/13 0:01,102
18/12/13 21:45,102
18/12/13 19:47,104
18/12/13 18:35,107
18/12/13 16:00,105
18/12/13 15:30,108
18/12/13 13:10,105
18/12/13 8:36,101
17/12/13 23:16,103
17/12/13 19:26,107
17/12/13 18:16,101
17/12/13 17:00,102
17/12/13 16:48,103
17/12/13 15:25,104
17/12/13 14:54,101
17/12/13 13:15,104
17/12/13 13:03,105
17/12/13 12:26,102
17/12/13 11:14,105
16/12/13 20:00,106
16/12/13 20:00,107
16/12/13 19:45,101
16/12/13 19:00,103
16/12/13 18:20,105
16/12/13 18:00,102
16/12/13 17:45,104
16/12/13 10:17,102
15/12/13 16:04,101
15/12/13 15:00,104
14/12/13 22:35,108
14/12/13 18:19,108
14/12/13 17:50,105
14/12/13 15:25,104
14/12/13 14:15,101
14/12/13 10:53,108
14/12/13 4:35,101
14/12/13 2:10,105
13/12/13 20:12,101
13/12/13 18:20,101
13/12/13 18:09,103
13/12/13 18:00,101
13/12/13 16:30,103
13/12/13 13:30,108
13/12/13 10:10,106
12/12/13 20:26,104
12/12/13 19:54,102
12/12/13 16:15,101
12/12/13 12:19,104
12/12/13 11:40,107
12/12/13 11:14,107
12/12/13 10:25,101
12/12/13 10:10,102
12/12/13 0:15,102
11/12/13 23:30,104
11/12/13 22:14,104
11/12/13 20:18,107
11/12/13 17:55,108
11/12/13 16:40,108
11/12/13 15:33,101
11/12/13 14:50,105
11/12/13 14:47,101
11/12/13 14:00,107
11/12/13 12:19,104
11/12/13 10:28,102
11/12/13 8:41,101
11/12/13 1:38,102
10/12/13 23:35,105
10/12/13 19:06,107
10/12/13 18:50,104
10/12/13 17:55,104
10/12/13 17:49,102
10/12/13 16:00,104
10/12/13 15:47,106
10/12/13 10:57,101
10/12/13 10:28,104
10/12/13 9:26,102
9/12/13 21:16,107
9/12/13 21:15,106
9/12/13 19:30,106
9/12/13 19:00,101
9/12/13 16:55,103
9/12/13 16:14,102
9/12/13 14:08,101
9/12/13 13:40,101
9/12/13 11:00,107
9/12/13 10:14,105
9/12/13 1:29,102
8/12/13 14:21,108
8/12/13 13:16,103
8/12/13 13:09,105
8/12/13 9:26,106
8/12/13 3:50,107
8/12/13 1:51,104
8/12/13 1:33,104
7/12/13 23:16,104
7/12/13 18:00,101
7/12/13 16:33,101
7/12/13 13:20,103
7/12/13 11:13,102
7/12/13 11:05,102
7/12/13 8:21,104
7/12/13 1:00,102
6/12/13 23:41,107
6/12/13 19:51,107
6/12/13 19:07,108
6/12/13 18:35,101
6/12/13 17:08,107
6/12/13 16:12,101
6/12/13 14:58,101
6/12/13 13:50,102
6/12/13 13:45,105
6/12/13 13:42,108
6/12/13 12:48,108
6/12/13 11:00,108
6/12/13 9:54,107
5/12/13 20:32,102
5/12/13 18:03,104
5/12/13 17:48,101
5/12/13 13:35,101
5/12/13 12:10,102
5/12/13 10:29,102
5/12/13 10:08,101
4/12/13 23:49,105
4/12/13 23:30,104
4/12/13 22:45,107
4/12/13 19:48,104
4/12/13 19:35,101
4/12/13 19:20,103
4/12/13 18:18,103
4/12/13 17:00,106
4/12/13 16:13,107
4/12/13 16:08,102
4/12/13 13:45,103
4/12/13 13:00,101
4/12/13 12:48,102
4/12/13 11:42,104
4/12/13 9:00,108
3/12/13 17:50,105
2/12/13 21:03,101
2/12/13 18:47,107
2/12/13 13:23,106
2/12/13 12:28,108
1/12/13 19:50,103
1/12/13 16:06,105
1/12/13 15:35,107
30/11/13 22:37,107
30/11/13 18:37,104
30/11/13 15:49,108
30/11/13 14:52,101
30/11/13 13:48,102
30/11/13 9:43,107
30/11/13 3:00,102
29/11/13 22:14,101
29/11/13 21:00,107
29/11/13 20:13,102
29/11/13 19:04,105
29/11/13 18:55,101
29/11/13 17:00,107
29/11/13 16:36,105
29/11/13 14:28,107
29/11/13 12:07,105
28/11/13 20:20,108
28/11/13 19:00,104
28/11/13 17:49,105
28/11/13 16:59,108
28/11/13 0:15,105
27/11/13 18:17,106
27/11/13 17:26,104
27/11/13 16:30,107
27/11/13 11:24,104
27/11/13 10:32,107
27/11/13 9:45,101
26/11/13 22:00,104
26/11/13 16:43,105
26/11/13 15:30,101
26/11/13 9:43,101
25/11/13 18:46,102
25/11/13 16:26,104
25/11/13 16:00,104
25/11/13 15:54,101
25/11/13 15:11,106
25/11/13 11:59,101
24/11/13 14:45,102
24/11/13 14:00,107
23/11/13 16:26,102
23/11/13 0:40,106
22/11/13 23:55,107
22/11/13 23:10,102
22/11/13 17:55,106
22/11/13 16:00,108
22/11/13 16:00,102
22/11/13 12:23,107
22/11/13 12:00,102
22/11/13 9:00,102
21/11/13 19:47,105
21/11/13 18:30,104
21/11/13 18:00,108
21/11/13 17:46,108
21/11/13 17:17,105
21/11/13 16:38,108
21/11/13 16:16,102
21/11/13 16:00,106
21/11/13 14:44,102
21/11/13 13:01,102
21/11/13 9:05,104
21/11/13 5:16,106
20/11/13 22:40,108
20/11/13 21:10,107
20/11/13 20:16,107
20/11/13 18:05,101
20/11/13 11:58,108
20/11/13 11:08,101
19/11/13 22:10,102
19/11/13 21:40,104
19/11/13 19:00,104
19/11/13 17:06,101
19/11/13 14:37,102
19/11/13 13:49,104
19/11/13 12:09,106
19/11/13 10:51,101
19/11/13 10:05,105
18/11/13 18:00,107
18/11/13 17:00,107
18/11/13 16:54,102
18/11/13 14:33,104
18/11/13 14:20,103
18/11/13 12:47,104
18/11/13 10:40,101
17/11/13 17:30,106
17/11/13 13:40,101
17/11/13 11:04,108
16/11/13 19:36,102
16/11/13 19:27,107
16/11/13 18:15,107
16/11/13 11:00,107
16/11/13 10:33,107
15/11/13 22:23,106
15/11/13 17:00,103
15/11/13 16:21,101
15/11/13 13:51,102
15/11/13 13:35,101
15/11/13 13:28,102
15/11/13 12:00,101
15/11/13 11:54,106
15/11/13 10:31,103
15/11/13 8:35,101
15/11/13 7:19,107
15/11/13 0:29,103
14/11/13 22:40,102
14/11/13 19:51,104
14/11/13 19:10,108
14/11/13 17:43,105
14/11/13 17:08,106
14/11/13 15:01,103
14/11/13 13:33,105
14/11/13 11:22,102
14/11/13 9:44,107
14/11/13 9:00,107
13/11/13 23:37,105
13/11/13 22:57,106
13/11/13 20:35,108
13/11/13 17:35,107
13/11/13 17:13,101
13/11/13 15:52,107
13/11/13 14:56,103
13/11/13 14:29,101
13/11/13 14:17,105
13/11/13 8:08,101
12/11/13 20:46,105
12/11/13 19:30,103
12/11/13 18:02,108
12/11/13 17:13,102
12/11/13 14:18,107
12/11/13 10:38,105
11/11/13 23:23,102
11/11/13 22:00,101
11/11/13 21:30,104
11/11/13 20:39,102
11/11/13 15:51,106
11/11/13 14:01,108
11/11/13 9:30,102
10/11/13 16:45,108
10/11/13 13:39,107
10/11/13 13:10,101
10/11/13 12:57,108
10/11/13 12:02,102
10/11/13 9:51,107
10/11/13 1:31,102
10/11/13 1:30,105
10/11/13 1:10,102
9/11/13 15:31,101
9/11/13 14:43,103
9/11/13 1:29,104
8/11/13 21:56,101
8/11/13 18:44,105
8/11/13 18:42,102
8/11/13 17:15,103
8/11/13 10:15,105
8/11/13 7:57,108
8/11/13 1:20,105
7/11/13 20:38,107
7/11/13 20:25,108
7/11/13 15:10,107
7/11/13 14:00,103
7/11/13 11:40,107
7/11/13 10:04,102
7/11/13 8:31,107
6/11/13 16:56,102
6/11/13 16:16,107
6/11/13 12:26,108
6/11/13 12:00,102
6/11/13 9:05,108
6/11/13 1:25,107
5/11/13 17:57,106
5/11/13 15:00,106
5/11/13 14:31,105
5/11/13 12:31,107
5/11/13 11:00,107
4/11/13 18:06,106
4/11/13 18:05,106
4/11/13 17:43,101
4/11/13 17:00,105
4/11/13 15:31,103
4/11/13 14:02,102
4/11/13 13:30,102
4/11/13 8:36,103
4/11/13 3:47,107
3/11/13 19:00,102
3/11/13 11:27,101
3/11/13 11:00,107
3/11/13 9:25,107
3/11/13 9:17,106
2/11/13 21:00,102
2/11/13 18:30,102
2/11/13 18:02,102
2/11/13 17:22,107
2/11/13 17:18,101
1/11/13 20:45,102
1/11/13 19:30,108
1/11/13 18:59,106
1/11/13 17:32,107
1/11/13 15:15,101
1/11/13 15:00,105
1/11/13 3:15,107
31/10/13 22:52,102
31/10/13 16:53,102
31/10/13 16:38,102
31/10/13 16:20,101
31/10/13 14:11,104
31/10/13 13:32,103
31/10/13 12:06,108
31/10/13 11:16,101
30/10/13 19:34,107
30/10/13 16:55,102
30/10/13 16:24,107
30/10/13 16:05,102
30/10/13 14:45,104
30/10/13 14:30,101
30/10/13 14:30,102
30/10/13 14:07,106
29/10/13 21:30,108
29/10/13 19:44,105
29/10/13 19:19,104
29/10/13 16:55,101
29/10/13 16:29,105
29/10/13 15:25,105
29/10/13 14:21,107
29/10/13 14:04,108
29/10/13 12:30,101
29/10/13 10:51,104
28/10/13 20:19,108
28/10/13 19:14,104
28/10/13 19:05,101
28/10/13 19:05,107
28/10/13 18:30,104
28/10/13 16:48,107
28/10/13 16:30,108
28/10/13 12:53,107
28/10/13 11:15,105
28/10/13 7:47,102
27/10/13 23:31,108
27/10/13 19:27,101
27/10/13 18:34,102
27/10/13 14:25,101
